pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2022-10-05,93.8,2.97,5.43,"Trout, Mike",545361,686610,,ball,,,,,12.0,,R,R,L,ATH,LAA,B,,,0,1,2022,0.95,1.29,0.8555270564539469,3.998948588330992,,,,1,1,Top,,,,,,,-7.658848593144462,-136.3576978643538,-0.77042166434,13.638401759159851,32.399946793988256,-16.27801523736793,3.62008503922925,1.74417158040552,,,,94.5,2229.0,6.9,662421,519390,660650,672478,640461,669397,643393,664913,668843,53.58,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,134.0,-0.001,0.025,,,,,-0.025,,0,0,0.524,0.476,24,30,24,31,1,0,5.0,1.0,,,1.33,0.95,-0.95,31.5,,,,,
FF,2022-10-05,94.1,2.8,5.55,"Trout, Mike",545361,686610,,foul,,,,,2.0,,R,R,L,ATH,LAA,S,,,0,0,2022,0.95,1.4,0.1889527517195586,3.375303301748222,,,,1,1,Top,,,,,,,-8.992788206303189,-136.71088990408347,-3.012441721968807,13.923309210964154,32.40968159294849,-14.170194774698151,3.6,1.74,186.0,71.8,22.0,95.0,2381.0,7.1,662421,519390,660650,672478,640461,669397,643393,664913,668843,53.44,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,135.0,0.002,-0.038,,,,,0.038,88.0,0,0,0.522,0.478,24,30,24,31,1,0,5.0,1.0,,,1.2,0.95,-0.95,37.0,,,,,
FF,2022-10-04,90.4,1.28,6.15,"Trout, Mike",545361,608344,double,hit_into_play,,,,,4.0,"Mike Trout doubles (27) on a fly ball to first baseman Seth Brown, deflected by right fielder Conner Capel.",R,R,L,ATH,LAA,X,9.0,fly_ball,0,1,2022,0.98,1.17,-0.3257770059619722,3.018745453007172,,,,0,6,Top,185.67,140.93,,,,,-6.087777578898481,-131.54607667991306,-4.353445614143844,12.712593930399796,28.74529499283673,-17.848258621097326,3.66,1.8,198.0,74.8,57.0,90.3,1887.0,6.3,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.19,0.074,0.078,1.25,1.0,1.0,1.0,3.0,40,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,139.0,-0.097,0.744,,,,0.106,-0.744,88.0,0,0,0.505,0.495,28,30,28,31,3,2,5.0,1.0,,1.0,1.62,0.98,-0.98,40.5,,,,,
FF,2022-10-04,89.1,1.24,6.19,"Trout, Mike",545361,608344,,called_strike,,,,,3.0,,R,R,L,ATH,LAA,S,,,0,0,2022,0.72,1.29,0.3520239938417145,3.5644197735355694,,,,0,6,Top,,,,,,,-3.69250637769154,-129.7274117892733,-3.14676218523845,8.940088625583678,27.34452951455413,-17.115583523710303,3.54670029559447,1.68597463958621,,,,89.0,1817.0,6.2,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.29,,,,,,,,40,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,138.0,0.005,-0.038,,,,,0.038,,0,0,0.5,0.5,28,30,28,31,3,2,5.0,1.0,,1.0,1.58,0.72,-0.72,41.5,,,,,
FF,2022-10-04,90.6,1.15,6.16,"Trout, Mike",545361,608344,field_out,hit_into_play,,,,,5.0,Mike Trout flies out to right fielder Conner Capel.,R,R,L,ATH,LAA,X,9.0,fly_ball,1,1,2022,0.53,1.29,0.0684332528779102,2.637517302194328,,,,1,3,Top,206.54,111.71,,,,,-3.834417235861512,-131.85561180798618,-5.656627708108886,6.9446913319171655,26.920298193903783,-16.13579271494226,3.66,1.8,294.0,87.3,35.0,90.8,2041.0,6.3,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.21,0.016,0.014,0.0,1.0,0.0,0.0,3.0,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,137.0,0.017,-0.234,,,,0.019,0.234,88.0,0,0,0.526,0.474,28,30,28,31,2,1,5.0,1.0,,1.0,1.48,0.53,-0.53,43.9,,,,,
FF,2022-10-04,90.2,1.3,6.09,"Trout, Mike",545361,608344,,ball,,,,,11.0,,R,R,L,ATH,LAA,B,,,0,1,2022,0.61,1.36,-0.1634979143343793,4.303116489831697,,,,1,3,Top,,,,,,,-4.9495271973784085,-131.26819080281632,-1.362141554935171,8.125680804525569,27.657423162191886,-16.419421306182617,3.6143648401939,1.69606954955154,,,,90.2,2063.0,6.3,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.21,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,136.0,-0.002,0.025,,,,,-0.025,,0,0,0.528,0.472,28,30,28,31,2,1,5.0,1.0,,1.0,1.44,0.61,-0.61,41.4,,,,,
SV,2022-10-04,79.5,1.72,5.83,"Trout, Mike",545361,608344,,swinging_strike,,,,,7.0,,R,R,L,ATH,LAA,S,,,0,0,2022,-1.37,-0.3,-0.6018970880605492,1.7476588452904545,,,,1,3,Top,,,,,,,-2.500857870666022,-115.7747738450734,-1.6292962640304456,-11.862437130214838,22.020295476162804,-34.74706758915773,3.66,1.8,,,,79.3,2207.0,6.1,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.37,,,,,,,,19,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,304.0,0.003,-0.038,,,,,0.038,,0,0,0.525,0.475,28,30,28,31,2,1,5.0,1.0,,1.0,3.9,-1.37,1.37,35.3,,,,,
FF,2022-10-04,90.0,1.15,6.03,"Trout, Mike",545361,608344,strikeout,called_strike,,,,,4.0,Mike Trout called out on strikes.,R,R,L,ATH,LAA,S,2.0,,2,2,2022,1.1,1.12,-0.751791095096223,2.3565738544961503,,,650859.0,0,1,Top,,,,,,,-7.063149112591161,-130.8166649345617,-5.504449185137062,14.093223161923076,28.290791472149778,-18.324405443603652,3.48956309584388,1.6883704090188,,,,90.2,1935.0,6.5,662429,669221,664913,670148,676391,669397,643393,665506,668843,53.97,,0.0,0.0,1.0,0.0,0.0,,2,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,139.0,0.029,-0.224,,,,,0.224,,0,0,0.469,0.531,28,30,28,31,1,0,5.0,1.0,,1.0,1.71,1.1,-1.1,43.1,,,,,
FF,2022-10-04,90.9,1.33,6.1,"Trout, Mike",545361,608344,,foul,,,,,6.0,,R,R,L,ATH,LAA,S,,,2,2,2022,0.96,1.29,0.5252810947395782,2.4555286356885,,,650859.0,0,1,Top,,,,,,,-4.084186499601168,-132.1916020260603,-5.923162993324369,12.091200093704146,31.52278679780182,-16.004896856058025,3.66,1.8,249.0,85.2,50.0,90.6,2016.0,6.4,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.11,,,,,,,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,136.0,0.0,0.0,,,,,0.0,88.0,0,0,0.469,0.531,28,30,28,31,1,0,5.0,1.0,,1.0,1.5,0.96,-0.96,42.6,,,,,
CH,2022-10-04,83.1,1.36,5.88,"Trout, Mike",545361,608344,,foul,,,,,7.0,,R,R,L,ATH,LAA,S,,,2,1,2022,1.16,0.83,-0.4441814850778671,1.872546220395369,,,650859.0,0,1,Top,,,,,,,-6.42160104126955,-120.8751189184042,-4.350831543435,12.667285536835296,23.24863260235501,-23.37629410342143,3.66,1.8,,,,83.3,1613.0,6.4,662429,669221,664913,670148,676391,669397,643393,665506,668843,54.1,,,,,,,,2,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,122.0,0.01,-0.066,,,,,0.066,,0,0,0.459,0.5409999999999999,28,30,28,31,1,0,5.0,1.0,,1.0,2.47,1.16,-1.16,37.0,,,,,
